PopID	Barcode	CrossNum	Indiv	Origin	Exp	Trt	Rack	Pos	LfCount1	LfLgth1	LfWdth1	comments	defense	Round	TrayPos	Eaten.mm	Rem.pro	MostEat	EatDiffI.N	MostEat.Scan	eat.bin	def.ro.tray.or	Eaten.log	Latitude	Longitude
255	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	const	3	34	NA	NA	nat	NA	nat	1	const 3 34 nat	NA	41.7511111111111	27.2477777777778
256	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	const	6	81	NA	NA	nat	NA	nat	1	const 6 81 nat	NA	41.7511111111111	27.2477777777778
257	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	const	2	19	NA	NA	inv	NA	inv	0	const 2 19 nat	NA	41.7511111111111	27.2477777777778
258	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 2	5	62	0.886655162	0.972	inv	9.598557628	inv	0	Induced 2 5 62 nat	0.634805505648531	41.7511111111111	27.2477777777778
259	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 2	4	54	2.196018018	0.93	inv	0.804175612	inv	0	Induced 2 4 54 nat	1.16190566556023	41.7511111111111	27.2477777777778
260	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 3	2	18	1.851607022	0.941	NA	0.558585358	inv	0	Induced 3 2 18 nat	1.04788270273551	41.7511111111111	27.2477777777778
261	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 2	6	74	0	1	inv	9.268639428	inv	0	Induced 2 6 74 nat	0	41.7511111111111	27.2477777777778
262	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 1	6	81	0	1	inv	1.5578325	inv	0	Induced 1 6 81 nat	0	41.7511111111111	27.2477777777778
263	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 1	3	35	3.14682165	0.899	inv	4.82928075	inv	0	Induced 1 3 35 nat	1.42234217334641	41.7511111111111	27.2477777777778
264	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	const	4	54	NA	NA	nat	NA	nat	1	const 4 54 nat	NA	41.7511111111111	27.2477777777778
265	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	const	5	67	NA	NA	inv	NA	inv	0	const 5 67 nat	NA	41.7511111111111	27.2477777777778
266	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 2	2	26	2.01043903	0.935	nat	-0.092789493	nat	1	Induced 2 2 26 nat	1.10208592526752	41.7511111111111	27.2477777777778
267	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 3	1	6	3.713558217	0.881	inv	3.87906499	inv	0	Induced 3 1 6 nat	1.55044308289692	41.7511111111111	27.2477777777778
268	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 3	4	51	2.482601594	0.92	nat	-2.482601594	nat	1	Induced 3 4 51 nat	1.24777959896705	41.7511111111111	27.2477777777778
269	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 2	3	31	11.2172188	0.64	inv	3.49507093	inv	0	Induced 2 3 31 nat	2.50284633373196	41.7511111111111	27.2477777777778
270	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 1	1	6	1.58898915	0.949	inv	1.6824591	inv	0	Induced 1 1 6 nat	0.951267509953358	41.7511111111111	27.2477777777778
271	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 1	2	22	2.64831525	0.915	NA	0.09346995	inv	0	Induced 1 2 22 nat	1.29426548569324	41.7511111111111	27.2477777777778
272	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 3	5	72	6.920251942	0.778	nat	-5.027268227	nat	1	Induced 3 5 72 nat	2.06942301617897	41.7511111111111	27.2477777777778
273	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 3	6	88	0	1	inv	1.686100249	inv	0	Induced 3 6 88 nat	0	41.7511111111111	27.2477777777778
274	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	const	1	11	NA	NA	NA	NA	tie	3	const 1 11 nat	NA	41.7511111111111	27.2477777777778
275	TR001	TR001-2-1	2	1	nat	mat fx	cut	8	47	12	15.6	3.2	NA	Induced 1	5	62	2.1186522	0.932	inv	-2.1186522	nat	1	Induced 1 5 62 nat	1.13740092130856	41.7511111111111	27.2477777777778
276	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 1	6	83	4.01920785	0.871	NA	-2.7417852	nat	1	Induced 1 6 83 nat	1.61327212244732	41.7511111111111	27.2477777777778
277	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	const	1	8	NA	NA	inv	NA	inv	0	const 1 8 nat	NA	41.7511111111111	27.2477777777778
278	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 3	1	9	3.082563645	0.901	inv	6.81681021	inv	0	Induced 3 1 9 nat	1.40672513545315	41.7511111111111	27.2477777777778
279	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	const	4	57	NA	NA	inv	NA	inv	0	const 4 57 nat	NA	41.7511111111111	27.2477777777778
280	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	const	3	33	NA	NA	inv	NA	inv	0	const 3 33 nat	NA	41.7511111111111	27.2477777777778
281	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 2	6	83	2.216637905	0.929	inv	4.185837161	inv	0	Induced 2 6 83 nat	1.16833668519203	41.7511111111111	27.2477777777778
282	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	const	6	77	NA	NA	inv	NA	inv	0	const 6 77 nat	NA	41.7511111111111	27.2477777777778
283	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	const	5	64	NA	NA	NA	NA	tie	3	const 5 64 nat	NA	41.7511111111111	27.2477777777778
284	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 3	6	82	0.827533865	0.973	NA	-0.537897012	nat	1	Induced 3 6 82 nat	0.602967443249857	41.7511111111111	27.2477777777778
285	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 3	5	60	2.47225742	0.921	inv	-2.47225742	nat	1	Induced 3 5 60 nat	1.24480493575481	41.7511111111111	27.2477777777778
286	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 2	3	43	4.536375248	0.854	inv	-2.103228524	nat	1	Induced 2 3 43 nat	1.71133999925518	41.7511111111111	27.2477777777778
287	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 3	4	47	4.00319507	0.872	inv	-1.25164497	nat	1	Induced 3 4 47 nat	1.61007672235159	41.7511111111111	27.2477777777778
288	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 1	5	63	0.9346995	0.97	inv	3.9880512	inv	0	Induced 1 5 63 nat	0.65995201726427	41.7511111111111	27.2477777777778
289	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 2	5	58	7.031381635	0.774	nat	-6.639603773	nat	1	Induced 2 5 58 nat	2.08335657231137	41.7511111111111	27.2477777777778
290	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 1	1	14	6.20017335	0.801	inv	5.20316055	inv	0	Induced 1 1 14 nat	1.97410510212107	41.7511111111111	27.2477777777778
291	TR001	TR001-6-7	6	7	nat	mat fx	cut	8	23	15	16	4.2	NA	Induced 2	1	13	7.835557247	0.749	nat	-2.237257793	nat	1	Induced 2 1 13 nat	2.1787841764482	41.7511111111111	27.2477777777778
292	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 1	3	40	2.64831525	0.915	nat	-5.32778715	nat	0	Induced 1 3 40 inv	1.29426548569324	45.6152333333333	-120.787533333333
293	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 2	2	25	1.195953475	0.962	NA	-1.876409761	nat	0	Induced 2 2 25 inv	0.786616337175129	45.6152333333333	-120.787533333333
294	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 3	4	56	6.899563596	0.779	inv	3.113596166	inv	1	Induced 3 4 56 inv	2.06680751693448	45.6152333333333	-120.787533333333
295	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 3	3	42	0	1	inv	-0.527552839	nat	0	Induced 3 3 42 inv	0	45.6152333333333	-120.787533333333
296	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 2	5	68	0	1	NA	-0.103099437	nat	0	Induced 2 5 68 inv	0	45.6152333333333	-120.787533333333
297	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	const	3	40	NA	NA	inv	NA	inv	1	const 3 40 inv	NA	45.6152333333333	-120.787533333333
298	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 3	5	71	3.268758765	0.895	inv	-0.548241185	nat	0	Induced 3 5 71 inv	1.45132309762914	45.6152333333333	-120.787533333333
299	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	const	1	10	NA	NA	inv	NA	inv	1	const 1 10 inv	NA	45.6152333333333	-120.787533333333
300	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 2	3	40	0.896965106	0.971	NA	-0.1649591	nat	0	Induced 2 3 40 inv	0.6402552964769	45.6152333333333	-120.787533333333
301	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 1	4	54	4.7358108	0.848	nat	2.39906205	inv	1	Induced 1 4 54 inv	1.74672911809502	45.6152333333333	-120.787533333333
302	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 1	6	84	1.27742265	0.959	NA	-1.27742265	nat	0	Induced 1 6 84 inv	0.823044386896856	45.6152333333333	-120.787533333333
303	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 1	2	27	14.0204925	0.55	inv	7.477596	inv	1	Induced 1 2 27 inv	2.70941543541227	45.6152333333333	-120.787533333333
304	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	const	6	82	NA	NA	nat	NA	nat	0	const 6 82 inv	NA	45.6152333333333	-120.787533333333
305	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	const	4	54	NA	NA	nat	NA	nat	0	const 4 54 inv	NA	45.6152333333333	-120.787533333333
306	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 1	5	69	0.2492532	0.992	NA	-2.71062855	nat	0	Induced 1 5 69 inv	0.222545932775819	45.6152333333333	-120.787533333333
307	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 1	1	12	3.1779783	0.898	NA	1.8070857	inv	1	Induced 1 1 12 inv	1.42982746924822	45.6152333333333	-120.787533333333
308	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	const	5	68	NA	NA	inv	NA	inv	1	const 5 68 inv	NA	45.6152333333333	-120.787533333333
309	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 2	6	82	5.948837541	0.809	inv	4.979702829	inv	1	Induced 2 6 82 inv	1.93857438529937	45.6152333333333	-120.787533333333
310	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 3	6	85	0	1	NA	-2.244685608	nat	0	Induced 3 6 85 inv	0	45.6152333333333	-120.787533333333
311	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 3	1	12	1.644723556	0.947	nat	0.941319771	inv	1	Induced 3 1 12 inv	0.972566544158136	45.6152333333333	-120.787533333333
312	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 2	4	54	3.00019363	0.904	inv	0.804175612	inv	1	Induced 2 4 54 inv	1.38634276744829	45.6152333333333	-120.787533333333
313	US001	US001-12-2	12	2	inv	mat fx	cut	8	40	17	15.2	3.1	NA	Induced 2	1	10	1.804240156	0.942	NA	1.804240156	inv	1	Induced 2 1 10 inv	1.03113261315101	45.6152333333333	-120.787533333333
314	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 3	6	80	0.134474253	0.996	nat	-9.857997161	nat	0	Induced 3 6 80 inv	0.126169330401124	45.6152333333333	-120.787533333333
315	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 1	2	21	0.84122955	0.973	NA	-2.83525515	nat	0	Induced 1 2 21 inv	0.610433582147824	45.6152333333333	-120.787533333333
316	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	const	1	6	NA	NA	inv	NA	inv	1	const 1 6 inv	NA	45.6152333333333	-120.787533333333
317	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 3	2	21	2.62742002	0.916	nat	1.737821116	inv	1	Induced 3 2 21 inv	1.28852165729055	45.6152333333333	-120.787533333333
318	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 1	3	35	7.9761024	0.744	inv	4.82928075	inv	1	Induced 1 3 35 inv	2.19456575691491	45.6152333333333	-120.787533333333
319	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	const	2	19	NA	NA	inv	NA	inv	1	const 2 19 inv	NA	45.6152333333333	-120.787533333333
320	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 2	4	49	3.928088567	0.874	nat	1.020684431	inv	1	Induced 2 4 49 inv	1.5949511982694	45.6152333333333	-120.787533333333
321	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	const	5	63	NA	NA	NA	NA	tie	3	const 5 63 inv	NA	45.6152333333333	-120.787533333333
322	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 1	1	6	3.27144825	0.895	inv	1.6824591	inv	1	Induced 1 1 6 inv	1.45195293835413	45.6152333333333	-120.787533333333
323	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 3	1	6	7.592623207	0.756	inv	3.87906499	inv	1	Induced 3 1 6 inv	2.15090406853925	45.6152333333333	-120.787533333333
324	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	const	4	49	NA	NA	NA	NA	tie	3	const 4 49 inv	NA	45.6152333333333	-120.787533333333
325	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 2	5	63	10.89761054	0.65	inv	7.412849554	inv	1	Induced 2 5 63 inv	2.47633758499749	45.6152333333333	-120.787533333333
326	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 2	1	5	3.216702449	0.897	NA	-0.3299182	nat	0	Induced 2 1 5 inv	1.43905341239827	45.6152333333333	-120.787533333333
327	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	const	6	77	NA	NA	inv	NA	inv	1	const 6 77 inv	NA	45.6152333333333	-120.787533333333
328	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 1	4	48	7.0414029	0.774	inv	4.76696745	inv	1	Induced 1 4 48 inv	2.08460355801901	45.6152333333333	-120.787533333333
329	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 2	2	19	3.876538848	0.876	NA	3.144532842	inv	1	Induced 2 2 19 inv	1.58443571576752	45.6152333333333	-120.787533333333
330	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 2	6	76	0	1	nat	-4.340486317	nat	0	Induced 2 6 76 inv	0	45.6152333333333	-120.787533333333
331	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	const	3	34	NA	NA	nat	NA	nat	0	const 3 34 inv	NA	45.6152333333333	-120.787533333333
332	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 1	5	63	4.9227507	0.842	inv	3.9880512	inv	1	Induced 1 5 63 inv	1.778800986252	45.6152333333333	-120.787533333333
333	US001	US001-2-6	2	6	inv	mat fx	cut	8	25	16	19.5	3.4	NA	Induced 3	4	50	7.623655727	0.755	inv	5.410002639	inv	1	Induced 3 4 50 inv	2.15450909303121	45.6152333333333	-120.787533333333
334	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 1	4	44	12.3380334	0.604	inv	9.1600551	inv	1	Induced 1 4 44 inv	2.59061960833054	45.6152333333333	-120.787533333333
335	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 1	6	73	1.58898915	0.949	NA	-2.46137535	nat	0	Induced 1 6 73 inv	0.951267509953358	45.6152333333333	-120.787533333333
336	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 2	3	29	11.23783868	0.639	inv	9.258329481	inv	1	Induced 2 3 29 inv	2.504532683061	45.6152333333333	-120.787533333333
337	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 2	4	44	7.742767753	0.751	inv	6.969521972	inv	1	Induced 2 4 44 inv	2.16822681608063	45.6152333333333	-120.787533333333
338	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 3	3	31	0.806845518	0.974	nat	-0.134474253	nat	0	Induced 3 3 31 inv	0.591582517086696	45.6152333333333	-120.787533333333
339	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 2	2	14	0	1	NA	-2.061988749	nat	0	Induced 2 2 14 inv	0	45.6152333333333	-120.787533333333
340	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 2	5	58	0.391777862	0.987	nat	-6.639603773	nat	0	Induced 2 5 58 inv	0.330581967281131	45.6152333333333	-120.787533333333
341	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	const	2	14	NA	NA	inv	NA	inv	1	const 2 14 inv	NA	45.6152333333333	-120.787533333333
342	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 3	6	75	0	1	nat	-1.820574502	nat	0	Induced 3 6 75 inv	0	45.6152333333333	-120.787533333333
343	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 3	5	60	0	1	inv	-2.47225742	nat	0	Induced 3 5 60 inv	0	45.6152333333333	-120.787533333333
344	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	const	3	29	NA	NA	inv	NA	inv	1	const 3 29 inv	NA	45.6152333333333	-120.787533333333
345	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	const	6	72	NA	NA	inv	NA	inv	1	const 6 72 inv	NA	45.6152333333333	-120.787533333333
346	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 2	1	1	16.10413213	0.483	inv	14.80507922	inv	1	Induced 2 1 1 inv	2.8393200793464	45.6152333333333	-120.787533333333
347	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 1	1	1	3.0533517	0.902	NA	1.15279605	inv	1	Induced 1 1 1 inv	1.39954411910965	45.6152333333333	-120.787533333333
348	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 3	4	46	0.941319771	0.97	inv	0.1551626	inv	1	Induced 3 4 46 inv	0.663368036109839	45.6152333333333	-120.787533333333
349	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 1	3	31	5.9197635	0.81	NA	1.1216394	inv	1	Induced 1 3 31 inv	1.93438159274498	45.6152333333333	-120.787533333333
350	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 1	5	58	1.58898915	0.949	nat	-0.2492532	nat	0	Induced 1 5 58 inv	0.951267509953358	45.6152333333333	-120.787533333333
351	US001	US001-7-7	7	7	inv	mat fx	cut	8	1	14	18.6	4.8	NA	Induced 1	2	16	3.3026049	0.894	nat	-2.27443545	nat	0	Induced 1 2 16 inv	1.45922062998008	45.6152333333333	-120.787533333333
352	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 2	4	46	1.443392124	0.954	NA	1.443392124	inv	1	Induced 2 4 46 inv	0.893387288605366	46.1822666666667	-118.82615
353	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 3	1	3	0.899943078	0.971	nat	-4.789352241	nat	0	Induced 3 1 3 inv	0.641823926776248	46.1822666666667	-118.82615
354	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 3	3	33	0.444799452	0.986	nat	-3.072219472	nat	0	Induced 3 3 33 inv	0.367970524389261	46.1822666666667	-118.82615
355	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 1	2	18	7.75800585	0.751	inv	6.32479995	inv	1	Induced 1 2 18 inv	2.16996823633971	46.1822666666667	-118.82615
356	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 3	2	18	2.41019238	0.923	NA	0.558585358	inv	1	Induced 3 2 18 inv	1.22676870612637	46.1822666666667	-118.82615
357	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 1	3	33	0	1	nat	-6.32479995	nat	0	Induced 1 3 33 inv	0	46.1822666666667	-118.82615
358	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 1	1	3	4.01920785	0.871	nat	-2.77294185	nat	0	Induced 1 1 3 inv	1.61327212244732	46.1822666666667	-118.82615
359	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	const	3	31	NA	NA	nat	NA	nat	0	const 3 31 inv	NA	46.1822666666667	-118.82615
360	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 2	1	3	3.948708455	0.873	NA	-1.711450661	nat	0	Induced 2 1 3 inv	1.59912662435371	46.1822666666667	-118.82615
361	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 1	5	60	9.7831881	0.686	NA	8.06957235	inv	1	Induced 1 5 60 inv	2.3779882638728	46.1822666666667	-118.82615
362	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	const	5	60	NA	NA	nat	NA	nat	0	const 5 60 inv	NA	46.1822666666667	-118.82615
363	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	const	4	46	NA	NA	nat	NA	nat	0	const 4 46 inv	NA	46.1822666666667	-118.82615
364	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 2	3	31	14.71228973	0.528	inv	3.49507093	inv	1	Induced 2 3 31 inv	2.75444319148792	46.1822666666667	-118.82615
365	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 1	6	75	1.65130245	0.947	nat	-4.361931	nat	0	Induced 1 6 75 inv	0.975051009822241	46.1822666666667	-118.82615
366	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 3	6	77	1.986081275	0.936	nat	-5.947899651	nat	0	Induced 3 6 77 inv	1.09396191743378	46.1822666666667	-118.82615
367	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 2	5	60	3.371351605	0.892	inv	0.3299182	inv	1	Induced 2 5 60 inv	1.47507225304868	46.1822666666667	-118.82615
368	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 2	6	74	9.268639428	0.703	inv	9.268639428	inv	1	Induced 2 6 74 inv	2.3290945349305	46.1822666666667	-118.82615
369	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	Induced 3	5	62	1.530937649	0.951	NA	0.486176145	inv	1	Induced 3 5 62 inv	0.928589846332636	46.1822666666667	-118.82615
370	US002	US002-3-25	3	25	inv	mat fx	cut	8	5	14	16	3.5	NA	const	1	3	NA	NA	inv	NA	inv	1	const 1 3 inv	NA	46.1822666666667	-118.82615
371	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 1	6	85	3.4272315	0.89	inv	0.623133	inv	1	Induced 1 6 85 inv	1.48777444513183	46.1822666666667	-118.82615
372	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 1	1	13	8.75501865	0.719	inv	0	tie	3	Induced 1 1 13 inv	2.27778188591333	46.1822666666667	-118.82615
373	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 1	4	55	1.52667585	0.951	NA	-4.26846105	nat	0	Induced 1 4 55 inv	0.926904545544209	46.1822666666667	-118.82615
374	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 3	4	57	2.430880727	0.922	inv	1.727476942	inv	1	Induced 3 4 57 inv	1.23281699993775	46.1822666666667	-118.82615
375	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	const	2	26	NA	NA	nat	NA	nat	0	const 2 26 inv	NA	46.1822666666667	-118.82615
376	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	const	5	69	NA	NA	NA	NA	tie	3	const 5 69 inv	NA	46.1822666666667	-118.82615
377	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	const	6	83	NA	NA	nat	NA	nat	0	const 6 83 inv	NA	46.1822666666667	-118.82615
378	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 2	6	83	6.402475066	0.795	inv	4.185837161	inv	1	Induced 2 6 83 inv	2.00181441266642	46.1822666666667	-118.82615
379	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	Induced 3	1	13	0	1	nat	-1.210268277	nat	0	Induced 3 1 13 inv	0	46.1822666666667	-118.82615
380	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	const	4	55	NA	NA	inv	NA	inv	1	const 4 55 inv	NA	46.1822666666667	-118.82615
381	US002	US002-3-6	3	6	inv	mat fx	cut	8	45	12	17.8	4.3	NA	const	1	11	NA	NA	NA	NA	tie	3	const 1 11 inv	NA	46.1822666666667	-118.82615
